UNITID,CREDITS1,CREDITS3,SLO8,STUSRV2,STUSRV3,LIBRES1,TUITPL1,TUITPL3,ATHASSOC
439969,0,1,0,1,0,1,0,1,2
439996,0,0,-2,1,0,1,1,1,-2
440004,0,0,1,0,0,1,0,1,-2
440031,0,0,0,1,1,1,0,1,2
440059,0,0,0,1,1,1,0,1,2
440101,0,0,-2,1,1,0,0,1,-2
440138,-2,-2,-2,-2,-2,-2,-2,-2,-2
440217,0,1,-2,1,0,1,0,1,-2
440226,0,0,-2,0,0,0,0,0,-2
440262,1,0,0,1,1,1,0,1,2
440271,0,0,0,1,1,1,0,1,2
440396,1,0,0,1,1,1,0,1,2
440402,1,1,1,1,0,1,0,1,2
440651,0,1,0,1,0,1,0,1,2
440730,0,0,-2,1,1,0,0,1,-2
440749,1,1,0,1,1,0,0,0,2
440776,0,0,0,1,1,1,0,0,2
440794,1,1,1,1,0,1,0,1,2
440819,0,1,-2,1,0,0,1,1,-2
440828,1,1,1,1,1,1,0,0,2
440855,0,0,-2,1,1,0,0,1,-2
440916,0,0,0,1,1,1,0,0,2
440989,0,0,-2,1,0,0,0,0,-2
441025,0,0,0,1,1,1,1,1,2
441052,0,0,0,1,1,1,0,1,2
441070,1,0,0,1,0,1,0,1,2
441104,0,0,0,1,1,1,0,1,2
441131,0,0,0,1,0,1,0,1,2
441168,0,0,-2,1,1,0,0,1,-2
441210,0,0,-2,1,1,0,0,1,-2
441229,0,0,0,1,1,0,0,1,2
441238,0,0,0,1,0,1,0,0,2
441256,0,0,-2,1,0,1,1,1,-2
441371,0,1,0,1,1,1,0,1,2
441380,0,0,-2,1,0,1,1,1,-2
441414,0,0,-2,1,1,1,0,1,-2
441423,0,0,0,1,1,1,0,1,2
441487,1,1,0,1,0,1,0,1,2
441496,0,0,-2,1,1,1,0,1,-2
441502,0,0,-2,1,0,1,0,1,-2
441548,0,0,-2,1,0,1,0,1,-2
441575,0,0,-2,1,0,1,0,1,-2
441593,0,0,-2,1,0,0,0,0,-2
441609,0,0,0,1,0,1,0,1,2
441618,0,0,-2,1,0,0,0,1,-2
441636,0,0,0,1,0,1,0,1,2
441645,0,0,-2,1,0,0,0,1,-2
441663,0,0,-2,1,1,1,0,1,-2
441672,0,0,-2,1,0,0,0,1,-2
441690,0,0,0,1,1,1,0,1,2
441706,0,0,-2,1,1,1,0,1,-2
441742,0,0,0,1,1,1,0,0,2
441760,1,1,0,1,1,0,0,1,2
441788,0,0,-2,1,1,1,0,1,-2
441830,0,0,-2,1,0,1,0,1,-2
441858,0,1,0,1,1,1,0,0,2
441876,0,0,-2,1,0,0,0,1,-2
441900,1,1,1,1,1,1,0,1,2
441937,1,1,1,1,1,1,0,1,2
441982,0,0,0,1,1,1,0,1,2
442064,0,0,0,1,0,1,0,1,2
442073,0,0,-2,1,1,1,1,1,-2
442134,0,0,0,1,1,0,1,1,2
442161,0,1,0,1,0,0,1,0,2
442213,0,0,-2,1,0,1,0,1,-2
442240,0,0,-2,1,0,1,1,1,-2
442295,0,0,0,1,1,1,0,0,2
442329,0,0,-2,0,1,0,0,1,-2
442356,1,1,0,1,1,1,0,1,2
442383,0,0,0,1,1,1,0,0,2
442392,0,0,0,1,0,0,0,1,2
442426,1,1,0,1,1,1,1,1,2
442435,0,0,0,1,1,1,0,0,2
442444,0,1,0,1,1,1,1,1,2
442523,1,0,0,1,1,1,0,0,2
442569,1,1,0,1,0,0,0,1,2
442602,0,0,0,1,1,1,0,1,2
442611,0,0,-2,1,1,1,1,1,-2
442639,1,1,0,1,0,1,0,1,2
442657,0,0,-2,1,1,0,0,1,-2
442781,1,0,0,1,0,1,0,1,1
442806,0,0,0,1,0,1,0,0,2
442842,0,1,0,1,0,1,0,1,2
442879,0,0,0,1,0,0,0,1,2
442888,0,0,0,1,1,0,0,1,2
442930,0,1,0,1,1,1,0,1,1
442949,0,1,0,1,0,1,0,0,2
442967,0,0,0,1,1,0,1,1,2
442976,1,0,-2,1,1,0,0,0,-2
442985,0,0,-2,1,0,1,0,1,-2
443021,0,0,-2,1,0,0,0,0,-2
443030,0,0,-2,1,1,1,0,0,-2
443049,1,1,0,1,0,1,0,1,2
443058,1,1,0,1,0,1,0,1,2
443076,0,0,0,0,0,1,0,1,2
443100,0,0,-2,1,1,1,0,1,-2
443128,0,0,0,1,1,0,0,1,2
443137,0,0,-2,0,0,0,0,1,-2
443146,0,0,-2,1,0,0,1,1,-2
443207,0,0,-2,1,0,1,0,1,-2
443216,0,1,-2,0,0,1,0,1,-2
443225,0,1,-2,0,0,1,0,1,-2
443234,0,0,-2,1,1,0,1,1,-2
443252,0,0,-2,1,1,1,0,1,-2
443261,0,0,0,1,1,0,0,0,2
443289,0,0,-2,0,0,1,0,1,-2
443298,0,0,-2,1,0,1,0,1,-2
443322,0,0,-2,1,0,0,0,1,-2
443331,0,0,0,1,1,1,0,1,2
443340,1,1,0,1,0,1,0,1,2
443368,-2,-2,-2,-2,-2,-2,-2,-2,-2
443377,0,1,0,1,1,1,0,1,2
443410,1,1,0,1,1,1,0,0,2
443492,1,1,1,1,1,0,0,1,2
443562,0,0,0,1,0,1,0,1,2
443571,0,0,0,1,1,0,0,1,2
443599,0,1,0,1,0,0,0,1,2
443632,0,0,-2,1,1,0,0,1,-2
443641,0,0,-2,1,0,1,1,1,-2
443650,0,0,0,1,1,0,0,1,2
443669,0,0,-2,1,1,0,0,1,-2
443678,0,0,-2,1,1,0,0,1,-2
443696,0,0,0,1,1,1,0,0,2
443702,0,0,0,1,0,1,0,0,2
443711,-2,-2,-2,-2,-2,-2,-2,-2,-2
443748,0,0,0,1,1,0,0,1,2
443766,1,1,0,1,1,1,0,1,2
443784,1,1,0,1,1,1,0,1,2
443951,0,0,-2,0,0,0,0,1,-2
443979,0,0,-2,1,1,0,0,1,-2
444051,0,0,-2,1,0,0,0,1,-2
444088,0,1,0,1,1,0,0,1,2
444103,0,0,0,1,0,1,0,0,2
444130,0,0,1,1,0,0,0,1,2
444194,0,0,-2,1,0,0,0,1,-2
444219,1,1,0,1,1,1,0,0,2
444228,0,0,-2,0,0,0,0,1,-2
444255,0,1,0,1,1,1,0,1,2
444264,0,0,-2,1,1,1,0,1,-2
444282,0,0,-2,1,1,0,0,1,-2
444291,0,0,-2,1,1,0,0,1,-2
444307,0,0,-2,1,1,0,0,1,-2
444316,0,0,-2,1,0,0,0,1,-2
444325,0,0,0,1,0,1,0,1,2
444334,0,0,0,0,1,1,0,0,2
444343,0,0,0,1,1,0,0,1,2
444361,0,0,0,1,0,1,0,0,2
444370,0,0,-2,0,0,1,0,1,-2
444398,1,1,0,1,0,1,0,1,2
444404,0,0,-2,1,0,1,0,1,-2
444413,0,0,0,1,0,1,0,1,2
444440,0,0,-2,1,0,0,1,1,-2
444468,1,0,-2,0,0,0,1,1,-2
444486,0,0,-2,1,0,0,0,1,-2
444510,0,0,-2,1,1,1,0,1,-2
444529,0,0,-2,0,0,1,0,1,-2
444556,0,0,0,1,1,1,0,1,2
444565,0,0,0,1,1,1,0,1,2
444583,0,0,-2,0,1,1,0,1,-2
444592,0,0,-2,0,0,0,0,1,-2
444635,0,0,-2,0,0,0,1,1,-2
444662,0,0,-2,1,0,1,0,1,-2
444671,0,0,-2,1,0,1,0,1,-2
444699,0,0,0,1,0,1,0,1,2
444714,0,0,0,1,1,0,0,1,2
444732,0,0,-2,1,0,0,0,1,-2
444778,1,1,0,1,1,1,1,1,2
444787,0,1,0,1,0,0,0,1,2
444796,0,0,-2,1,1,0,0,1,-2
444811,0,0,0,1,0,1,0,1,2
444857,0,0,-2,0,0,0,0,1,-2
444866,0,0,0,1,1,0,0,0,2
444893,0,0,-2,1,1,1,0,1,-2
444936,0,0,-2,1,1,0,0,1,-2
444945,0,0,-2,1,1,1,0,1,-2
444954,1,1,0,1,1,1,0,1,2
445027,1,1,0,1,0,0,0,1,2
445054,0,0,0,1,1,1,0,0,2
445133,0,1,0,1,0,1,0,1,2
445188,1,1,0,1,1,1,0,1,1
445203,0,0,0,1,1,1,0,1,2
445212,0,0,-2,1,0,1,1,1,-2
445230,0,0,0,1,1,0,1,1,2
445249,0,0,0,1,1,1,0,1,2
445258,0,0,-2,1,0,1,0,1,-2
445267,1,1,1,1,1,1,0,1,2
445300,0,1,0,1,0,0,1,0,2
445364,0,0,-2,1,0,1,0,1,-2
445461,0,0,0,1,1,0,0,1,2
445498,0,0,-2,0,0,1,0,1,-2
445540,0,0,-2,0,0,1,0,1,-2
445638,0,0,-2,0,0,1,0,1,-2
445647,0,0,-2,1,0,0,0,1,-2
445656,0,0,-2,1,0,0,0,1,-2
445692,1,1,0,1,0,0,0,1,2
445708,1,1,0,1,1,1,0,1,1
445735,1,1,0,1,1,1,0,1,2
445744,0,0,0,1,0,0,0,1,2
445762,0,0,-2,1,1,1,0,1,-2
445780,0,0,-2,0,0,0,0,1,-2
445799,0,0,-2,1,1,1,1,1,-2
445841,0,0,-2,1,0,0,0,1,-2
445850,0,0,-2,1,0,0,0,1,-2
445869,0,0,0,1,1,1,0,1,2
445911,0,0,-2,1,1,1,1,1,-2
445948,0,0,0,1,1,0,1,1,2
445957,0,1,-2,1,0,0,0,1,-2
446002,0,1,0,0,0,1,0,1,2
446039,1,1,0,1,0,1,1,1,2
446048,1,1,1,1,1,1,0,1,1
446084,0,0,-2,0,0,0,0,1,-2
446093,0,0,-2,1,0,0,0,1,-2
446109,0,0,0,1,1,1,1,1,2
446118,0,0,0,0,1,1,0,1,2
446127,0,0,0,1,1,1,0,1,2
446136,0,0,0,1,1,0,1,1,2
446163,0,1,0,1,0,1,0,1,1
446206,0,0,-2,1,1,0,0,1,-2
446224,1,1,0,1,0,1,0,1,2
446233,1,1,0,1,1,1,0,1,1
446242,0,0,-2,1,1,1,0,1,-2
446251,0,0,-2,0,0,0,0,1,-2
446260,0,0,-2,0,0,1,0,1,-2
446288,0,0,-2,1,0,1,1,1,-2
446303,0,1,-2,1,0,1,0,1,-2
446349,0,0,-2,1,1,1,0,1,-2
446385,0,1,0,1,1,1,0,1,2
446394,0,0,0,1,0,1,0,1,2
446455,0,0,-2,1,1,1,0,1,-2
446516,0,0,-2,1,0,1,0,1,-2
446525,0,0,0,1,0,1,0,1,2
446552,0,0,0,1,1,1,0,1,2
446561,0,0,0,0,1,0,0,1,2
446589,0,0,0,1,1,1,0,1,2
446598,0,0,0,1,0,1,1,1,2
446604,0,0,0,1,0,1,0,1,2
446613,1,0,0,1,0,1,0,1,2
446640,1,1,0,1,1,1,0,1,1
446677,0,1,0,1,1,1,0,1,2
446774,1,1,0,1,1,0,0,0,2
446978,-2,-2,-2,-2,-2,-2,-2,-2,-2
446996,0,0,-2,0,0,0,0,1,-2
447014,0,0,0,1,1,0,0,1,2
447023,0,0,-2,1,1,1,0,1,-2
447050,1,1,1,1,0,1,0,1,2
447148,0,0,-2,1,1,0,0,1,-2
447166,0,0,-2,1,1,0,0,1,-2
447175,0,0,-2,1,1,0,0,1,-2
447263,0,1,0,1,0,0,1,1,2
447351,0,1,0,1,1,1,1,1,2
447379,0,0,-2,1,0,1,0,1,-2
447403,0,0,-2,1,1,1,1,1,-2
447421,0,0,0,1,1,0,0,1,2
447430,0,0,-2,1,0,0,0,1,-2
447449,0,0,-2,0,0,0,0,1,-2
447458,1,1,0,1,0,1,0,1,2
447467,0,0,-2,0,1,1,0,1,-2
447582,1,1,0,1,1,1,0,1,2
447591,0,0,0,1,1,0,1,1,2
447607,0,0,-2,1,1,1,0,1,-2
447616,0,0,-2,1,1,1,0,1,-2
447689,1,1,1,1,1,1,0,1,1
447698,0,1,0,1,1,1,0,1,2
447704,0,0,-2,1,0,0,0,1,-2
447713,0,0,0,1,1,1,0,1,2
447722,0,0,-2,1,0,1,0,1,-2
447731,0,0,-2,0,1,0,0,1,-2
447759,0,0,0,1,1,0,0,1,2
447768,0,0,0,1,1,1,0,1,2
447777,0,0,0,1,1,0,0,1,2
447795,0,0,-2,1,1,1,0,1,-2
447801,0,0,0,1,0,1,0,1,2
447810,0,0,-2,1,0,1,0,1,-2
447847,0,1,0,1,0,1,0,1,2
447865,0,0,-2,0,0,0,0,1,-2
447874,0,0,-2,1,0,0,0,1,-2
447883,0,0,-2,1,0,0,0,0,-2
447892,0,0,-2,1,0,0,0,1,-2
447908,0,0,-2,1,1,1,0,1,-2
447917,0,0,-2,0,0,1,0,1,-2
447935,0,0,0,1,1,1,0,1,2
447953,1,1,0,1,0,1,0,1,2
447962,0,0,-2,1,0,0,0,1,-2
447971,0,0,-2,0,0,0,0,1,-2
447980,0,0,-2,1,1,0,0,1,-2
447999,0,0,0,1,1,1,0,1,2
448017,0,0,-2,1,0,0,0,1,-2
448026,0,0,-2,0,0,0,0,1,-2
448044,0,0,-2,1,1,0,0,1,-2
448071,0,0,-2,1,0,1,0,1,-2
448123,0,0,-2,1,1,1,0,0,-2
448196,0,0,-2,1,0,0,0,1,-2
448220,0,0,-2,1,0,1,1,1,-2
448239,0,0,0,1,1,1,0,0,2
448248,0,0,-2,1,1,0,0,0,-2
448257,0,0,-2,1,1,1,0,1,-2
448275,0,0,-2,0,0,0,0,1,-2
448336,-2,-2,-2,-2,-2,-2,-2,-2,-2
448354,0,0,0,1,1,1,0,1,2
448372,0,1,0,1,1,1,1,1,2
448381,-2,-2,-2,-2,-2,-2,-2,-2,-2
448424,0,0,-2,1,0,0,0,1,-2
448433,0,0,0,1,1,1,1,1,2
448594,1,1,0,1,0,1,0,0,1
448600,0,1,0,1,1,1,0,1,2
448619,0,0,-2,1,0,1,0,1,-2
448637,-2,-2,-2,-2,-2,-2,-2,-2,-2
448646,0,0,-2,0,1,1,0,1,-2
448673,1,1,0,1,1,0,0,1,2
448691,0,0,0,0,0,1,1,1,2
448707,0,0,-2,1,1,1,0,1,-2
448770,0,1,-2,1,1,1,1,1,-2
448798,0,0,-2,1,1,0,0,1,-2
448859,0,0,0,1,1,1,0,1,2
448895,0,0,-2,1,1,0,0,1,-2
449038,1,1,0,1,1,1,0,1,2
449074,0,0,0,1,1,0,1,1,2
449083,0,0,0,0,1,1,0,1,2
449092,0,0,0,0,1,1,0,1,2
449135,0,0,0,1,1,1,0,1,2
449250,0,0,0,1,1,0,0,1,2
449311,0,0,-2,0,0,1,0,1,-2
449320,0,0,-2,1,1,1,1,1,-2
449339,1,1,0,1,0,1,0,1,2
449348,1,0,0,1,0,1,0,1,2
449357,0,0,-2,1,0,1,0,1,-2
449366,0,0,-2,1,1,1,0,1,-2
449384,0,1,0,1,1,1,0,1,2
449393,0,0,-2,1,0,1,0,1,-2
449445,0,0,0,1,1,0,0,1,2
449454,0,0,-2,0,0,0,1,1,-2
449463,0,0,-2,1,1,0,0,1,-2
449472,0,0,-2,1,1,1,0,1,-2
449481,0,0,0,1,0,1,0,0,2
449490,0,0,-2,0,0,1,0,1,-2
449506,0,0,0,1,0,1,0,1,2
449524,0,1,0,1,1,1,0,1,2
449533,0,0,-2,1,0,0,0,1,-2
449597,0,0,-2,1,0,0,0,1,-2
449603,1,0,-2,1,1,0,1,1,-2
449612,1,1,0,1,1,1,0,1,2
449658,0,0,0,1,0,1,0,1,2
449676,0,0,-2,1,0,0,0,1,-2
449685,0,0,-2,1,1,0,0,1,-2
449700,0,0,-2,1,0,1,0,1,-2
449719,0,0,-2,0,0,1,1,1,-2
449728,0,0,-2,0,0,0,0,1,-2
449764,1,1,0,1,1,1,0,1,2
449773,0,1,-2,1,1,0,0,1,-2
449782,0,0,-2,1,0,0,0,1,-2
449807,0,0,-2,1,0,0,0,1,-2
449816,0,0,-2,1,1,0,0,0,-2
449834,0,0,0,1,1,1,0,1,2
449861,0,1,0,1,1,0,0,1,2
449870,1,1,0,1,1,1,0,1,2
449889,0,0,1,1,0,0,0,1,2
449898,0,1,0,1,1,1,0,1,2
449904,0,0,-2,1,1,0,0,1,-2
449922,1,1,0,1,1,1,1,0,2
449931,1,1,1,1,1,1,0,0,1
449959,0,0,-2,1,0,1,1,1,-2
449968,0,0,-2,1,0,1,1,1,-2
449977,0,0,-2,1,0,1,1,1,-2
449986,0,0,-2,1,0,1,1,1,-2
449995,0,0,-2,1,0,1,1,1,-2
450021,0,0,-2,1,0,1,0,1,-2
450058,0,1,0,1,1,1,0,1,2
450067,0,0,0,1,1,1,0,1,2
450119,0,0,-2,1,0,1,0,1,-2
450128,0,0,0,1,0,1,0,1,2
450298,1,1,0,1,1,1,0,1,2
450304,0,0,0,1,1,1,0,1,2
450377,1,1,0,1,1,1,0,1,2
450395,0,0,-2,1,0,0,0,1,-2
450401,0,0,-2,1,1,1,0,1,-2
450571,1,1,0,1,1,0,0,1,2
450599,0,0,-2,1,1,0,0,1,-2
450605,0,0,-2,1,1,0,0,1,-2
450614,0,0,-2,1,1,0,0,1,-2
450632,0,0,-2,1,0,1,0,1,-2
450641,0,0,-2,0,0,0,0,1,-2
450650,0,0,-2,1,1,0,0,1,-2
450696,0,0,0,1,1,1,0,1,2
450702,0,0,0,1,1,1,0,1,2
450711,0,0,-2,1,0,1,0,1,-2
450720,0,0,-2,1,1,1,1,1,-2
450933,0,1,0,1,0,0,0,1,2
450951,0,0,-2,1,1,1,0,1,-2
450960,0,0,0,1,1,0,0,1,2
450988,0,0,-2,0,0,1,0,1,-2
451033,-1,-1,-2,-1,-1,-1,-1,-1,-2
451042,0,0,-2,1,1,0,1,1,-2
451051,0,0,-2,0,0,0,0,1,-2
451079,0,1,0,1,0,1,0,1,2
451097,0,0,-2,1,0,1,0,1,-2
451103,0,0,0,1,1,1,0,1,2
451121,0,0,-2,1,1,1,0,1,-2
451149,0,0,-2,1,0,0,0,1,-2
451158,0,0,-2,1,0,0,0,1,-2
451167,0,0,-2,1,1,0,1,1,-2
451194,0,0,-2,0,0,0,0,1,-2
451228,0,0,-2,1,1,0,0,1,-2
451237,0,0,-2,1,0,0,0,1,-2
451255,0,0,-2,1,0,0,0,1,-2
451264,0,0,-2,0,1,0,0,1,-2
451282,0,0,-2,1,0,0,0,1,-2
451291,0,0,-2,1,0,1,0,1,-2
451307,0,0,-2,1,0,0,0,1,-2
451316,0,0,-2,0,0,0,0,1,-2
451334,0,0,-2,0,0,0,0,1,-2
451343,0,0,-2,1,0,1,0,1,-2
451352,0,0,-2,1,1,0,0,0,-2
451370,0,0,0,1,0,1,0,1,2
451398,0,0,0,1,0,1,0,1,2
451404,0,0,0,1,0,1,0,1,2
451413,0,0,-2,1,0,1,0,1,-2
451459,0,0,-2,1,1,0,0,0,-2
451468,0,0,-2,1,0,0,0,1,-2
451477,0,0,0,1,1,0,0,1,2
451495,0,0,-2,1,0,0,0,1,-2
451501,1,0,-2,1,1,0,0,1,-2
451510,0,0,0,1,1,1,1,0,2
451529,0,0,-2,0,0,0,0,1,-2
451547,0,0,-2,1,0,0,0,1,-2
451556,1,1,0,1,1,1,0,0,2
451565,0,0,-2,1,0,1,0,1,-2
451574,0,0,-2,1,0,0,0,1,-2
451583,1,0,-2,1,0,0,0,1,-2
451626,0,0,-2,1,1,0,0,1,-2
451714,0,0,-2,1,0,1,0,1,-2
451741,0,0,0,1,0,1,0,1,2
451750,1,1,0,1,1,1,0,1,1
451820,0,1,0,1,1,1,0,1,2
451857,0,0,0,1,1,1,0,1,2
451866,0,0,0,1,1,1,0,1,2
451918,0,0,-2,0,0,0,0,1,-2
451927,1,1,0,1,1,1,0,1,2
452009,0,0,-2,1,0,0,0,1,-2
452072,0,0,-2,0,0,0,0,1,-2
452081,0,0,0,0,0,0,0,1,2
452106,0,0,-2,1,1,1,0,1,-2
452124,1,0,0,0,1,1,0,1,2
452373,0,0,0,1,1,1,0,1,2
452540,-1,-1,-2,-1,-1,-1,-1,-1,-2
452771,0,0,-2,0,0,0,0,1,-2
452780,0,0,-2,0,0,0,0,1,-2
452887,0,0,-2,0,0,0,0,1,-2
452948,0,1,0,1,1,1,0,1,2
453163,1,1,0,1,1,1,0,1,2
453215,1,1,0,1,1,1,0,1,2
453297,0,0,-2,1,1,1,0,0,-2
453756,0,0,-2,1,1,0,0,1,-2
453792,0,0,0,1,1,1,1,1,2
454184,1,1,0,1,1,1,0,1,1
454218,-2,-2,-2,-2,-2,-2,-2,-2,-2
454227,0,1,0,1,0,0,0,1,2
454236,0,1,0,1,0,0,0,1,2
454245,0,1,0,1,0,0,0,1,2
454306,0,0,0,1,1,0,1,1,2
454458,0,0,0,1,1,1,0,0,2
454537,0,0,-2,0,0,0,0,1,-2
454546,0,0,-2,1,1,0,0,1,-2
454555,0,0,-2,1,1,0,0,1,-2
454582,0,1,1,1,0,0,0,0,2
454607,0,0,-2,1,0,0,0,1,-2
454616,1,1,0,1,1,1,0,1,2
454652,0,0,-2,1,0,0,0,1,-2
454689,0,0,0,0,0,0,0,1,2
454698,1,0,0,1,1,0,0,1,2
454722,0,0,-2,1,0,0,0,1,-2
454759,0,0,-2,1,0,0,0,1,-2
454768,0,0,-2,1,0,1,1,1,-2
454777,0,0,-2,0,0,1,0,1,-2
454786,0,0,0,1,0,0,1,0,2
454795,0,0,-2,1,1,1,0,1,-2
454801,0,0,-2,1,0,0,0,1,-2
454810,0,0,0,1,1,0,0,1,2
454829,0,1,0,1,0,0,0,1,2
454838,0,0,0,0,0,1,0,0,2
454847,0,0,-2,1,1,0,0,1,-2
454856,1,1,0,1,1,1,0,1,2
454865,0,0,0,1,1,1,1,1,2
454874,0,0,-2,0,0,1,0,1,-2
454917,0,0,-2,1,1,0,0,1,-2
454926,0,0,-2,1,0,1,0,1,-2
454935,0,0,-2,0,0,1,0,1,-2
454944,0,0,-2,1,1,0,0,1,-2
454953,0,0,-2,0,0,1,1,1,-2
454962,0,0,-2,0,0,1,1,1,-2
454971,0,0,-2,1,1,0,0,1,-2
454980,0,0,-2,1,1,0,0,1,-2
454999,0,0,-2,1,1,0,0,1,-2
455008,0,0,-2,1,1,0,0,1,-2
455026,0,0,-2,1,0,1,0,1,-2
455062,0,0,-2,0,0,0,0,1,-2
455071,0,0,-2,1,0,1,1,1,-2
455080,0,0,-2,1,1,1,1,1,-2
455099,0,0,0,1,0,1,0,1,2
455105,0,0,-2,0,0,0,0,1,-2
455114,1,1,0,1,1,1,0,1,2
455141,0,0,-2,1,0,0,0,1,-2
455178,0,0,0,1,0,1,1,0,2
455187,0,0,-2,1,1,1,0,1,-2
455196,0,0,0,1,1,1,0,1,2
455202,0,0,-2,1,1,1,1,1,-2
455211,0,0,-2,1,0,0,0,1,-2
455220,0,0,-2,1,0,1,0,1,-2
455239,0,0,-2,1,0,0,0,1,-2
455257,0,0,0,1,0,1,0,1,2
455275,0,0,-2,1,0,0,0,1,-2
455284,0,0,-2,0,0,0,0,1,-2
455327,0,0,-2,0,0,1,0,1,-2
455336,1,0,0,1,0,1,1,1,2
455354,0,0,-2,1,1,0,0,1,-2
455381,0,0,-2,0,0,0,0,1,-2
455406,0,0,0,1,0,1,0,0,2
455433,1,1,0,1,1,1,0,1,2
455460,0,0,-2,1,1,0,0,1,-2
455479,0,0,0,1,0,1,0,1,2
455488,0,0,-2,1,1,0,1,1,-2
455512,1,1,0,1,1,1,0,1,2
455558,0,0,-2,1,1,1,0,1,-2
455628,0,0,0,1,1,1,0,1,2
455664,1,1,0,1,1,1,0,1,2
455707,0,0,-2,0,0,0,0,1,-2
455725,0,0,-2,1,1,1,0,1,-2
455734,0,0,-2,0,0,1,1,1,-2
455761,0,0,-2,1,0,0,0,1,-2
455770,1,1,0,1,0,1,0,1,1
455798,0,0,-2,0,0,0,0,1,-2
455804,0,0,0,1,1,1,0,1,2
455813,0,0,0,0,0,1,0,1,2
455831,0,0,-2,1,1,1,0,1,-2
455859,0,0,-2,0,0,0,0,1,-2
455868,0,0,0,1,0,0,0,1,2
455877,0,0,-2,1,0,0,0,1,-2
455886,0,0,-2,1,1,0,0,1,-2
455895,0,0,-2,1,1,0,0,1,-2
455901,0,0,-2,1,1,0,0,1,-2
455910,0,0,-2,1,0,1,0,1,-2
455929,0,0,-2,0,0,0,0,1,-2
455956,0,0,0,0,0,1,0,1,2
455965,0,0,-2,0,0,0,0,1,-2
455974,0,0,-2,1,1,1,0,1,-2
455983,0,0,0,1,1,1,0,1,2
455992,0,0,0,0,0,1,0,1,2
456001,0,0,-2,1,1,0,0,0,-2
456029,0,0,-2,1,0,1,0,1,-2
456038,0,0,0,1,1,0,1,1,2
456065,0,0,-2,1,1,0,1,1,-2
456074,0,0,-2,1,1,1,1,1,-2
456126,0,0,-2,1,1,0,0,1,-2
456135,0,0,-2,1,1,0,0,1,-2
456153,1,0,0,1,0,1,1,1,2
456205,0,0,0,1,1,1,1,1,2
456214,0,0,-2,1,1,0,1,1,-2
456287,0,0,-2,1,1,0,0,1,-2
456454,1,1,0,1,1,1,0,0,2
456481,0,1,0,1,0,0,0,1,2
456490,0,1,0,1,1,0,0,1,2
456506,0,0,0,0,0,0,0,1,2
456515,0,0,-2,0,0,0,0,1,-2
456542,0,0,0,1,0,1,0,0,2
456551,0,0,-2,1,0,0,0,1,-2
456579,0,0,0,1,0,1,0,1,2
456588,0,0,-2,1,1,0,0,1,-2
456597,0,0,-2,1,1,0,0,1,-2
456621,1,1,0,1,1,1,0,1,2
456825,0,0,-2,1,0,0,0,1,-2
456852,0,1,0,1,1,1,1,1,2
456922,0,0,-2,1,0,0,0,1,-2
456931,0,0,-2,1,0,1,0,1,-2
456959,1,1,0,1,1,1,0,1,2
456968,0,0,-2,1,0,0,0,1,-2
456977,0,0,0,0,1,1,0,1,2
457031,0,0,-2,1,1,0,0,1,-2
457077,0,0,-2,1,1,0,0,1,-2
457086,0,0,0,1,1,0,0,1,2
457101,0,0,0,1,0,1,0,1,2
457110,0,0,0,1,0,1,0,1,2
457129,0,1,0,1,0,0,0,1,2
457174,0,0,-2,1,1,1,0,1,-2
457192,0,0,-2,1,0,1,0,1,-2
457208,0,0,-2,1,1,0,0,1,-2
457226,1,1,0,1,0,1,0,1,2
457253,0,0,-2,1,0,1,0,1,-2
457271,0,0,0,1,0,0,0,1,2
457299,0,0,0,1,0,1,0,1,2
457314,0,0,-2,1,0,1,0,1,-2
457323,0,0,-2,1,0,0,0,1,-2
457332,0,0,-2,1,1,0,0,1,-2
457341,0,0,-2,1,0,0,1,1,-2
457350,1,0,-2,1,1,1,1,1,-2
457378,1,0,-2,1,1,1,0,1,-2
457387,0,0,-2,1,1,0,0,0,-2
457396,0,0,-2,1,0,1,0,1,-2
457402,0,0,0,1,1,1,0,1,2
457411,0,0,-2,1,1,1,0,1,-2
457420,0,0,-2,1,0,0,1,1,-2
457439,0,0,-2,1,0,0,0,1,-2
457448,0,0,-2,1,0,0,0,1,-2
457466,0,0,-2,1,0,0,0,1,-2
457475,0,0,-2,0,0,1,0,1,-2
457484,1,1,0,1,0,1,0,1,2
457493,0,0,-2,1,0,1,1,1,-2
457527,0,1,0,1,0,0,0,1,2
457536,0,0,0,1,1,1,1,1,2
457545,0,0,-2,1,0,1,1,1,-2
457554,0,0,-2,1,0,0,0,1,-2
457563,0,0,-2,1,0,0,0,1,-2
457572,0,0,-2,1,0,0,0,1,-2
457581,0,0,-2,1,0,0,0,1,-2
457606,0,0,-2,0,0,0,0,1,-2
457615,0,0,-2,1,0,1,0,1,-2
457624,0,0,-2,0,0,1,0,1,-2
457633,0,0,-2,1,1,0,0,1,-2
457642,0,0,-2,0,0,0,0,1,-2
457651,0,0,0,1,1,1,0,1,2
457679,0,0,-2,1,1,0,0,1,-2
457688,1,1,0,1,1,0,1,1,2
457697,1,1,0,0,0,0,0,1,2
457721,0,0,-2,1,0,1,0,1,-2
457749,0,0,-2,0,0,1,0,1,-2
457767,0,0,-2,1,1,1,0,1,-2
457776,0,0,-2,1,0,0,0,1,-2
457785,0,0,-2,1,0,0,0,1,-2
